,Rno,Name,Course,Campus,Gender
92875,92876,Student92876,MBA,KO,F
92876,92877,Student92877,BBA,CH,F
92877,92878,Student92878,MTech,KO,F
92878,92879,Student92879,MBA,DL,F
92879,92880,Student92880,BBA,MB,F
92880,92881,Student92881,MBA,KO,F
92881,92882,Student92882,MTech,CH,F
92882,92883,Student92883,BTech,KO,F
92883,92884,Student92884,BTech,CH,M
92884,92885,Student92885,BBA,CH,M
92885,92886,Student92886,BBA,DL,M
92886,92887,Student92887,MTech,CH,F
92887,92888,Student92888,MBA,DL,M
92888,92889,Student92889,MTech,KO,M
92889,92890,Student92890,BBA,MB,F
92890,92891,Student92891,BTech,MB,M
92891,92892,Student92892,BBA,CH,F
92892,92893,Student92893,MTech,KO,F
92893,92894,Student92894,BBA,KO,M
92894,92895,Student92895,MBA,MB,M
92895,92896,Student92896,BBA,DL,M
92896,92897,Student92897,BBA,DL,F
92897,92898,Student92898,BTech,CH,F
92898,92899,Student92899,BBA,CH,M
92899,92900,Student92900,MBA,KO,F
92900,92901,Student92901,MBA,MB,M
92901,92902,Student92902,MBA,DL,F
92902,92903,Student92903,MBA,CH,M
92903,92904,Student92904,MTech,CH,M
92904,92905,Student92905,BTech,MB,M
92905,92906,Student92906,BTech,KO,F
92906,92907,Student92907,MBA,KO,M
92907,92908,Student92908,BBA,KO,M
92908,92909,Student92909,BBA,KO,M
92909,92910,Student92910,BBA,KO,F
92910,92911,Student92911,MBA,MB,M
92911,92912,Student92912,MBA,CH,F
92912,92913,Student92913,BBA,DL,M
92913,92914,Student92914,MBA,DL,M
92914,92915,Student92915,BBA,MB,F
92915,92916,Student92916,BTech,DL,M
92916,92917,Student92917,MTech,DL,M
92917,92918,Student92918,MBA,MB,M
92918,92919,Student92919,BBA,MB,M
92919,92920,Student92920,MTech,CH,M
92920,92921,Student92921,BTech,KO,F
92921,92922,Student92922,BTech,CH,M
92922,92923,Student92923,BBA,MB,F
92923,92924,Student92924,MTech,MB,M
92924,92925,Student92925,BBA,KO,M
92925,92926,Student92926,BBA,MB,F
92926,92927,Student92927,BTech,KO,F
92927,92928,Student92928,MTech,KO,F
92928,92929,Student92929,BTech,KO,F
92929,92930,Student92930,BBA,MB,M
92930,92931,Student92931,BBA,MB,F
92931,92932,Student92932,BBA,DL,M
92932,92933,Student92933,BBA,DL,F
92933,92934,Student92934,BBA,DL,M
92934,92935,Student92935,BTech,KO,M
92935,92936,Student92936,MBA,DL,F
92936,92937,Student92937,MBA,DL,M
92937,92938,Student92938,BBA,MB,M
92938,92939,Student92939,BBA,DL,M
92939,92940,Student92940,BBA,KO,F
92940,92941,Student92941,MBA,CH,M
92941,92942,Student92942,BBA,MB,M
92942,92943,Student92943,BTech,DL,F
92943,92944,Student92944,BBA,MB,M
92944,92945,Student92945,MTech,MB,F
92945,92946,Student92946,BTech,MB,F
92946,92947,Student92947,MTech,DL,M
92947,92948,Student92948,MBA,CH,M
92948,92949,Student92949,BBA,MB,M
92949,92950,Student92950,BTech,DL,F
92950,92951,Student92951,MBA,DL,F
92951,92952,Student92952,BTech,MB,F
92952,92953,Student92953,BBA,CH,F
92953,92954,Student92954,MBA,KO,F
92954,92955,Student92955,BTech,MB,F
92955,92956,Student92956,BBA,CH,M
92956,92957,Student92957,MTech,CH,F
92957,92958,Student92958,BBA,CH,M
92958,92959,Student92959,BBA,CH,M
92959,92960,Student92960,MBA,KO,F
92960,92961,Student92961,BBA,CH,F
92961,92962,Student92962,MTech,MB,F
92962,92963,Student92963,BTech,CH,F
92963,92964,Student92964,BTech,MB,F
92964,92965,Student92965,MTech,KO,M
92965,92966,Student92966,BTech,KO,M
92966,92967,Student92967,MTech,KO,F
92967,92968,Student92968,MTech,CH,F
92968,92969,Student92969,BTech,DL,M
92969,92970,Student92970,MBA,CH,M
92970,92971,Student92971,MBA,KO,F
92971,92972,Student92972,BBA,DL,M
92972,92973,Student92973,MBA,KO,M
92973,92974,Student92974,BBA,MB,F
92974,92975,Student92975,BBA,CH,F
92975,92976,Student92976,MTech,MB,F
92976,92977,Student92977,BTech,KO,M
92977,92978,Student92978,BTech,CH,F
92978,92979,Student92979,MTech,CH,M
92979,92980,Student92980,BTech,DL,M
92980,92981,Student92981,BTech,KO,M
92981,92982,Student92982,BBA,KO,F
92982,92983,Student92983,MTech,MB,F
92983,92984,Student92984,BTech,DL,M
92984,92985,Student92985,BTech,DL,F
92985,92986,Student92986,MBA,MB,M
92986,92987,Student92987,MBA,CH,M
92987,92988,Student92988,BTech,MB,F
92988,92989,Student92989,BBA,KO,F
92989,92990,Student92990,MBA,DL,M
92990,92991,Student92991,BTech,KO,F
92991,92992,Student92992,BTech,DL,M
92992,92993,Student92993,MBA,DL,F
92993,92994,Student92994,BBA,MB,M
92994,92995,Student92995,BTech,DL,F
92995,92996,Student92996,MTech,MB,M
92996,92997,Student92997,MBA,KO,F
92997,92998,Student92998,BTech,CH,M
92998,92999,Student92999,BTech,MB,M
92999,93000,Student93000,BBA,MB,F
93000,93001,Student93001,MBA,KO,M
93001,93002,Student93002,MBA,DL,M
93002,93003,Student93003,BBA,CH,M
93003,93004,Student93004,BBA,CH,F
93004,93005,Student93005,BBA,DL,F
93005,93006,Student93006,MBA,KO,M
93006,93007,Student93007,BBA,DL,M
93007,93008,Student93008,MBA,CH,M
93008,93009,Student93009,BTech,MB,M
93009,93010,Student93010,BBA,KO,M
93010,93011,Student93011,MTech,MB,M
93011,93012,Student93012,MBA,MB,F
93012,93013,Student93013,BTech,CH,F
93013,93014,Student93014,MTech,MB,F
93014,93015,Student93015,MTech,MB,M
93015,93016,Student93016,BBA,MB,M
93016,93017,Student93017,BTech,CH,M
93017,93018,Student93018,BBA,CH,F
93018,93019,Student93019,BTech,CH,F
93019,93020,Student93020,MBA,DL,M
93020,93021,Student93021,MBA,MB,F
93021,93022,Student93022,BTech,CH,M
93022,93023,Student93023,MBA,CH,F
93023,93024,Student93024,MBA,MB,F
93024,93025,Student93025,MBA,KO,M
93025,93026,Student93026,MBA,DL,F
93026,93027,Student93027,MBA,KO,F
93027,93028,Student93028,MTech,KO,M
93028,93029,Student93029,BTech,DL,M
93029,93030,Student93030,BTech,KO,M
93030,93031,Student93031,BTech,DL,F
93031,93032,Student93032,BTech,DL,M
93032,93033,Student93033,BBA,KO,M
93033,93034,Student93034,MBA,DL,M
93034,93035,Student93035,BTech,CH,M
93035,93036,Student93036,BBA,CH,M
93036,93037,Student93037,MTech,DL,F
93037,93038,Student93038,BTech,DL,M
93038,93039,Student93039,MTech,KO,M
93039,93040,Student93040,BTech,DL,M
93040,93041,Student93041,BTech,MB,M
93041,93042,Student93042,MTech,CH,F
93042,93043,Student93043,MTech,DL,M
93043,93044,Student93044,MBA,MB,M
93044,93045,Student93045,MTech,DL,F
93045,93046,Student93046,BBA,MB,F
93046,93047,Student93047,MTech,CH,F
93047,93048,Student93048,BBA,CH,M
93048,93049,Student93049,MTech,KO,M
93049,93050,Student93050,BBA,DL,M
93050,93051,Student93051,MBA,CH,F
93051,93052,Student93052,BTech,KO,M
93052,93053,Student93053,MBA,MB,F
93053,93054,Student93054,MTech,KO,F
93054,93055,Student93055,BTech,KO,F
93055,93056,Student93056,BBA,CH,M
93056,93057,Student93057,MTech,KO,M
93057,93058,Student93058,BBA,MB,M
93058,93059,Student93059,MBA,KO,F
93059,93060,Student93060,MBA,CH,F
93060,93061,Student93061,BTech,KO,M
93061,93062,Student93062,MTech,KO,M
93062,93063,Student93063,MBA,DL,M
93063,93064,Student93064,MBA,CH,M
93064,93065,Student93065,MTech,MB,M
93065,93066,Student93066,MTech,CH,M
93066,93067,Student93067,MBA,CH,M
93067,93068,Student93068,MBA,CH,F
93068,93069,Student93069,BBA,DL,M
93069,93070,Student93070,BTech,MB,F
93070,93071,Student93071,BBA,KO,F
93071,93072,Student93072,MBA,DL,F
93072,93073,Student93073,MTech,CH,M
93073,93074,Student93074,MBA,CH,F
93074,93075,Student93075,BTech,DL,M
93075,93076,Student93076,MBA,KO,F
93076,93077,Student93077,MTech,KO,F
93077,93078,Student93078,MBA,MB,M
93078,93079,Student93079,MBA,DL,M
93079,93080,Student93080,MTech,CH,M
93080,93081,Student93081,BTech,MB,M
93081,93082,Student93082,MBA,KO,M
93082,93083,Student93083,MBA,DL,F
93083,93084,Student93084,BBA,MB,M
93084,93085,Student93085,MBA,DL,F
93085,93086,Student93086,MBA,MB,F
93086,93087,Student93087,MTech,KO,F
93087,93088,Student93088,BTech,DL,F
93088,93089,Student93089,MTech,MB,M
93089,93090,Student93090,MBA,DL,M
93090,93091,Student93091,MBA,KO,M
93091,93092,Student93092,BTech,CH,F
93092,93093,Student93093,MBA,MB,M
93093,93094,Student93094,MTech,MB,M
93094,93095,Student93095,MBA,MB,M
93095,93096,Student93096,BBA,MB,F
93096,93097,Student93097,MTech,MB,F
93097,93098,Student93098,MTech,MB,F
93098,93099,Student93099,MBA,MB,M
93099,93100,Student93100,BBA,MB,F
93100,93101,Student93101,MTech,CH,M
93101,93102,Student93102,BTech,CH,F
93102,93103,Student93103,MTech,DL,M
93103,93104,Student93104,BTech,CH,F
93104,93105,Student93105,MTech,DL,M
93105,93106,Student93106,MBA,DL,F
93106,93107,Student93107,BBA,DL,M
93107,93108,Student93108,BBA,CH,F
93108,93109,Student93109,BTech,KO,M
93109,93110,Student93110,MBA,CH,M
93110,93111,Student93111,MBA,KO,F
93111,93112,Student93112,MTech,DL,F
93112,93113,Student93113,BTech,KO,F
93113,93114,Student93114,BBA,KO,M
93114,93115,Student93115,MTech,KO,M
93115,93116,Student93116,MTech,MB,M
93116,93117,Student93117,MTech,CH,F
93117,93118,Student93118,BTech,MB,M
93118,93119,Student93119,BTech,CH,F
93119,93120,Student93120,BBA,KO,M
93120,93121,Student93121,BBA,DL,M
93121,93122,Student93122,BBA,DL,M
93122,93123,Student93123,BBA,KO,F
93123,93124,Student93124,BBA,MB,M
93124,93125,Student93125,BTech,KO,M
93125,93126,Student93126,MTech,CH,F
93126,93127,Student93127,MTech,CH,F
93127,93128,Student93128,MBA,KO,F
93128,93129,Student93129,BBA,DL,F
93129,93130,Student93130,MTech,MB,F
93130,93131,Student93131,BBA,DL,M
93131,93132,Student93132,BBA,CH,M
93132,93133,Student93133,MTech,KO,F
93133,93134,Student93134,BBA,MB,M
93134,93135,Student93135,BBA,DL,M
93135,93136,Student93136,MBA,MB,F
93136,93137,Student93137,MTech,DL,M
93137,93138,Student93138,BBA,KO,M
93138,93139,Student93139,MBA,CH,F
93139,93140,Student93140,BTech,KO,M
93140,93141,Student93141,BBA,MB,M
93141,93142,Student93142,BBA,KO,M
93142,93143,Student93143,MTech,MB,M
93143,93144,Student93144,MBA,DL,M
93144,93145,Student93145,MBA,CH,F
93145,93146,Student93146,BTech,CH,F
93146,93147,Student93147,BTech,KO,F
93147,93148,Student93148,MBA,CH,F
93148,93149,Student93149,BBA,DL,F
93149,93150,Student93150,MTech,KO,F
93150,93151,Student93151,BBA,KO,F
93151,93152,Student93152,BBA,KO,M
93152,93153,Student93153,MTech,DL,F
93153,93154,Student93154,MTech,MB,F
93154,93155,Student93155,MTech,MB,F
93155,93156,Student93156,MTech,MB,F
93156,93157,Student93157,BTech,MB,F
93157,93158,Student93158,MBA,CH,F
93158,93159,Student93159,BBA,MB,F
93159,93160,Student93160,MTech,MB,M
93160,93161,Student93161,BTech,KO,F
93161,93162,Student93162,MBA,KO,M
93162,93163,Student93163,MTech,CH,M
93163,93164,Student93164,BTech,CH,F
93164,93165,Student93165,BBA,DL,M
93165,93166,Student93166,BBA,DL,M
93166,93167,Student93167,MTech,DL,F
93167,93168,Student93168,MTech,DL,F
93168,93169,Student93169,MTech,MB,M
93169,93170,Student93170,MTech,KO,M
93170,93171,Student93171,BBA,CH,M
93171,93172,Student93172,MBA,DL,F
93172,93173,Student93173,MBA,MB,F
93173,93174,Student93174,MBA,DL,M
93174,93175,Student93175,MBA,CH,M
93175,93176,Student93176,MBA,KO,M
93176,93177,Student93177,BBA,CH,F
93177,93178,Student93178,BBA,KO,F
93178,93179,Student93179,BBA,KO,M
93179,93180,Student93180,BTech,KO,M
93180,93181,Student93181,MTech,KO,F
93181,93182,Student93182,BTech,CH,F
93182,93183,Student93183,BBA,MB,F
93183,93184,Student93184,BTech,MB,F
93184,93185,Student93185,BTech,CH,M
93185,93186,Student93186,MBA,CH,M
93186,93187,Student93187,MTech,DL,F
93187,93188,Student93188,MBA,MB,M
93188,93189,Student93189,MTech,CH,F
93189,93190,Student93190,BBA,CH,M
93190,93191,Student93191,BBA,DL,M
93191,93192,Student93192,BTech,DL,F
93192,93193,Student93193,BTech,KO,M
93193,93194,Student93194,MTech,MB,M
93194,93195,Student93195,MTech,DL,F
93195,93196,Student93196,MBA,KO,M
93196,93197,Student93197,BTech,CH,M
93197,93198,Student93198,MBA,DL,F
93198,93199,Student93199,MTech,KO,F
93199,93200,Student93200,BBA,KO,M
93200,93201,Student93201,BTech,DL,M
93201,93202,Student93202,MTech,DL,M
93202,93203,Student93203,BBA,MB,F
93203,93204,Student93204,MBA,DL,F
93204,93205,Student93205,BBA,MB,M
93205,93206,Student93206,MBA,MB,M
93206,93207,Student93207,BBA,MB,M
93207,93208,Student93208,BTech,CH,F
93208,93209,Student93209,BBA,CH,F
93209,93210,Student93210,BBA,DL,F
93210,93211,Student93211,MBA,DL,F
93211,93212,Student93212,MTech,CH,M
93212,93213,Student93213,BTech,CH,F
93213,93214,Student93214,BTech,KO,F
93214,93215,Student93215,MTech,KO,F
93215,93216,Student93216,BTech,DL,M
93216,93217,Student93217,BBA,CH,M
93217,93218,Student93218,MBA,CH,M
93218,93219,Student93219,BTech,MB,M
93219,93220,Student93220,BTech,KO,M
93220,93221,Student93221,BTech,CH,M
93221,93222,Student93222,MBA,CH,M
93222,93223,Student93223,MBA,DL,F
93223,93224,Student93224,MTech,CH,F
93224,93225,Student93225,BBA,DL,F
93225,93226,Student93226,MTech,CH,F
93226,93227,Student93227,MBA,KO,F
93227,93228,Student93228,MBA,DL,F
93228,93229,Student93229,BTech,KO,F
93229,93230,Student93230,BTech,KO,F
93230,93231,Student93231,MBA,KO,M
93231,93232,Student93232,MBA,MB,F
93232,93233,Student93233,MBA,KO,F
93233,93234,Student93234,BBA,MB,M
93234,93235,Student93235,BBA,KO,F
93235,93236,Student93236,BTech,DL,F
93236,93237,Student93237,MBA,MB,F
93237,93238,Student93238,MBA,MB,M
93238,93239,Student93239,MTech,MB,F
93239,93240,Student93240,MBA,CH,F
93240,93241,Student93241,MBA,KO,M
93241,93242,Student93242,BTech,CH,F
93242,93243,Student93243,BBA,KO,M
93243,93244,Student93244,BBA,DL,F
93244,93245,Student93245,BBA,KO,M
93245,93246,Student93246,BTech,KO,F
93246,93247,Student93247,MTech,MB,M
93247,93248,Student93248,BTech,KO,M
93248,93249,Student93249,BBA,MB,M
93249,93250,Student93250,BBA,DL,M
93250,93251,Student93251,BTech,CH,F
93251,93252,Student93252,BTech,CH,F
93252,93253,Student93253,MBA,MB,M
93253,93254,Student93254,BTech,MB,F
93254,93255,Student93255,MTech,DL,M
93255,93256,Student93256,BBA,KO,M
93256,93257,Student93257,BTech,KO,M
93257,93258,Student93258,MTech,CH,F
93258,93259,Student93259,BTech,MB,M
93259,93260,Student93260,MTech,MB,F
93260,93261,Student93261,MTech,MB,F
93261,93262,Student93262,BTech,KO,M
93262,93263,Student93263,MBA,MB,F
93263,93264,Student93264,MBA,DL,M
93264,93265,Student93265,BTech,DL,F
93265,93266,Student93266,BBA,MB,F
93266,93267,Student93267,BTech,CH,F
93267,93268,Student93268,BTech,CH,M
93268,93269,Student93269,BBA,CH,F
93269,93270,Student93270,BTech,DL,M
93270,93271,Student93271,BTech,MB,F
93271,93272,Student93272,MTech,MB,F
93272,93273,Student93273,BBA,MB,M
93273,93274,Student93274,MBA,MB,F
93274,93275,Student93275,MTech,MB,M
93275,93276,Student93276,MBA,CH,F
93276,93277,Student93277,MTech,MB,M
93277,93278,Student93278,BBA,KO,F
93278,93279,Student93279,BTech,MB,M
93279,93280,Student93280,BBA,CH,F
93280,93281,Student93281,BBA,DL,F
93281,93282,Student93282,BBA,DL,F
93282,93283,Student93283,MTech,MB,M
93283,93284,Student93284,MBA,MB,F
93284,93285,Student93285,MBA,CH,M
93285,93286,Student93286,BTech,KO,F
93286,93287,Student93287,BBA,KO,M
93287,93288,Student93288,MBA,KO,F
93288,93289,Student93289,BTech,DL,M
93289,93290,Student93290,BBA,CH,M
93290,93291,Student93291,BBA,DL,F
93291,93292,Student93292,MBA,DL,F
93292,93293,Student93293,MBA,KO,F
93293,93294,Student93294,MTech,KO,M
93294,93295,Student93295,BTech,CH,F
93295,93296,Student93296,MTech,DL,F
93296,93297,Student93297,MBA,MB,M
93297,93298,Student93298,MBA,CH,F
93298,93299,Student93299,BBA,CH,F
93299,93300,Student93300,MBA,CH,M
93300,93301,Student93301,BTech,KO,F
93301,93302,Student93302,MTech,MB,F
93302,93303,Student93303,MBA,DL,M
93303,93304,Student93304,MBA,DL,M
93304,93305,Student93305,MTech,DL,F
93305,93306,Student93306,MBA,DL,M
93306,93307,Student93307,BTech,MB,F
93307,93308,Student93308,BTech,DL,M
93308,93309,Student93309,MTech,DL,F
93309,93310,Student93310,BTech,MB,F
93310,93311,Student93311,MBA,DL,M
93311,93312,Student93312,BBA,MB,F
93312,93313,Student93313,MBA,DL,F
93313,93314,Student93314,BTech,MB,M
93314,93315,Student93315,MTech,MB,M
93315,93316,Student93316,MBA,DL,F
93316,93317,Student93317,MTech,KO,F
93317,93318,Student93318,MBA,DL,F
93318,93319,Student93319,BTech,DL,F
93319,93320,Student93320,BBA,KO,F
93320,93321,Student93321,BTech,MB,M
93321,93322,Student93322,MTech,MB,F
93322,93323,Student93323,BTech,KO,F
93323,93324,Student93324,BBA,MB,F
93324,93325,Student93325,MTech,DL,F
93325,93326,Student93326,MTech,MB,F
93326,93327,Student93327,MBA,MB,F
93327,93328,Student93328,BBA,CH,F
93328,93329,Student93329,BTech,DL,F
93329,93330,Student93330,BTech,MB,M
93330,93331,Student93331,BTech,MB,F
93331,93332,Student93332,MTech,MB,F
93332,93333,Student93333,MTech,MB,M
93333,93334,Student93334,MBA,KO,M
93334,93335,Student93335,BTech,KO,M
93335,93336,Student93336,MBA,CH,F
93336,93337,Student93337,MBA,MB,F
93337,93338,Student93338,BTech,KO,M
93338,93339,Student93339,MBA,MB,F
93339,93340,Student93340,MBA,CH,F
93340,93341,Student93341,MTech,KO,M
93341,93342,Student93342,MTech,MB,M
93342,93343,Student93343,MBA,DL,M
93343,93344,Student93344,BBA,MB,M
93344,93345,Student93345,MTech,KO,F
93345,93346,Student93346,BTech,KO,F
93346,93347,Student93347,MBA,DL,F
93347,93348,Student93348,MTech,CH,F
93348,93349,Student93349,MTech,MB,F
93349,93350,Student93350,MBA,MB,F
93350,93351,Student93351,MBA,CH,M
93351,93352,Student93352,MTech,CH,M
93352,93353,Student93353,MTech,CH,F
93353,93354,Student93354,BTech,CH,M
93354,93355,Student93355,BBA,DL,F
93355,93356,Student93356,MBA,MB,F
93356,93357,Student93357,BBA,MB,M
93357,93358,Student93358,MTech,KO,M
93358,93359,Student93359,BBA,MB,M
93359,93360,Student93360,BBA,KO,M
93360,93361,Student93361,BTech,KO,M
93361,93362,Student93362,MBA,KO,M
93362,93363,Student93363,BBA,KO,M
93363,93364,Student93364,BTech,CH,F
93364,93365,Student93365,MTech,MB,M
93365,93366,Student93366,MBA,MB,F
93366,93367,Student93367,BBA,KO,F
93367,93368,Student93368,MTech,MB,M
93368,93369,Student93369,BBA,CH,M
93369,93370,Student93370,BTech,MB,M
93370,93371,Student93371,BTech,MB,F
93371,93372,Student93372,BBA,MB,M
93372,93373,Student93373,BBA,MB,M
93373,93374,Student93374,BTech,CH,M
93374,93375,Student93375,BTech,CH,M
93375,93376,Student93376,MBA,MB,F
93376,93377,Student93377,BTech,KO,M
93377,93378,Student93378,BTech,CH,M
93378,93379,Student93379,MTech,DL,F
93379,93380,Student93380,BTech,KO,F
93380,93381,Student93381,MTech,CH,M
93381,93382,Student93382,MTech,CH,M
93382,93383,Student93383,BTech,MB,M
93383,93384,Student93384,MTech,DL,F
93384,93385,Student93385,BTech,CH,M
93385,93386,Student93386,MBA,CH,F
93386,93387,Student93387,MBA,CH,F
93387,93388,Student93388,MTech,DL,M
93388,93389,Student93389,BBA,MB,F
93389,93390,Student93390,MTech,CH,F
93390,93391,Student93391,BTech,MB,F
93391,93392,Student93392,BBA,DL,M
93392,93393,Student93393,MBA,CH,F
93393,93394,Student93394,MBA,KO,M
93394,93395,Student93395,MBA,KO,F
93395,93396,Student93396,MBA,DL,M
93396,93397,Student93397,MTech,KO,M
93397,93398,Student93398,MTech,DL,F
93398,93399,Student93399,BTech,KO,F
93399,93400,Student93400,BTech,DL,F
93400,93401,Student93401,MBA,KO,F
93401,93402,Student93402,MTech,CH,F
93402,93403,Student93403,BTech,DL,F
93403,93404,Student93404,BTech,KO,M
93404,93405,Student93405,MBA,DL,M
93405,93406,Student93406,BTech,KO,M
93406,93407,Student93407,MBA,KO,F
93407,93408,Student93408,BBA,CH,F
93408,93409,Student93409,MTech,KO,F
93409,93410,Student93410,MTech,KO,F
93410,93411,Student93411,MBA,KO,M
93411,93412,Student93412,MTech,MB,M
93412,93413,Student93413,MBA,DL,M
93413,93414,Student93414,BTech,KO,M
93414,93415,Student93415,MTech,KO,M
93415,93416,Student93416,MBA,DL,M
93416,93417,Student93417,MTech,MB,M
93417,93418,Student93418,BBA,KO,F
93418,93419,Student93419,BTech,MB,F
93419,93420,Student93420,BTech,DL,M
93420,93421,Student93421,MTech,MB,F
93421,93422,Student93422,MBA,MB,F
93422,93423,Student93423,MBA,DL,M
93423,93424,Student93424,BBA,KO,M
93424,93425,Student93425,MTech,MB,M
93425,93426,Student93426,MBA,MB,M
93426,93427,Student93427,BTech,MB,F
93427,93428,Student93428,MBA,MB,M
93428,93429,Student93429,MTech,CH,F
93429,93430,Student93430,BBA,DL,M
93430,93431,Student93431,MTech,KO,F
93431,93432,Student93432,MTech,DL,M
93432,93433,Student93433,MBA,CH,F
93433,93434,Student93434,MTech,DL,M
93434,93435,Student93435,MBA,CH,M
93435,93436,Student93436,MTech,MB,M
93436,93437,Student93437,BTech,CH,F
93437,93438,Student93438,MTech,CH,M
93438,93439,Student93439,BBA,DL,M
93439,93440,Student93440,BTech,DL,M
93440,93441,Student93441,MBA,DL,F
93441,93442,Student93442,MBA,CH,M
93442,93443,Student93443,BBA,CH,M
93443,93444,Student93444,MTech,CH,F
93444,93445,Student93445,BTech,KO,F
93445,93446,Student93446,MBA,CH,F
93446,93447,Student93447,BTech,DL,F
93447,93448,Student93448,BTech,KO,M
93448,93449,Student93449,MTech,MB,M
93449,93450,Student93450,MBA,KO,F
93450,93451,Student93451,BBA,CH,F
93451,93452,Student93452,MBA,MB,M
93452,93453,Student93453,BBA,DL,M
93453,93454,Student93454,MBA,CH,M
93454,93455,Student93455,BTech,KO,F
93455,93456,Student93456,BTech,KO,F
93456,93457,Student93457,MTech,CH,M
93457,93458,Student93458,BBA,KO,M
93458,93459,Student93459,MBA,DL,F
93459,93460,Student93460,MBA,DL,M
93460,93461,Student93461,MTech,MB,F
93461,93462,Student93462,MTech,DL,F
93462,93463,Student93463,MBA,DL,M
