,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,SalePrice,labels
2560,2,5,80.0,9600.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1951,1951,1,1,6,6,4,144.0,3,4,1,5,5,3,0,1.0,6,0.0,60.0,1056.0,1,0,1,0,1216.0,0.0,0.0,1216.0,1,0,1,0,3,1,4,7,7,0,3,0,2,1,280.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2006,9,4,135000,0
2561,2,5,89.0,10680.0,1,1,2,3,0,4,0,15,2,2,1,0,1,4,1951,1951,3,1,14,15,1,44.0,3,4,1,5,1,3,3,4.0,6,0.0,1380.0,2136.0,1,4,0,0,2136.0,0.0,0.0,2136.0,0,0,2,0,4,1,4,7,4,0,3,4,3,2,528.0,5,5,2,0.0,30.0,0.0,0.0,0.0,0.0,3,2,2,0.0,10,2006,9,4,137900,3
2562,5,5,79.0,9490.0,1,1,2,3,0,4,0,15,0,2,1,1,0,5,1941,1950,1,1,14,15,3,0.0,3,4,1,5,5,3,1,2.0,5,165.0,238.0,806.0,1,4,1,0,958.0,620.0,0.0,1578.0,1,0,1,0,3,1,1,5,7,2,5,0,3,1,240.0,5,5,2,0.0,0.0,32.0,0.0,0.0,0.0,3,2,2,0.0,8,2006,9,4,133000,0
2563,13,5,79.0,9462.0,1,1,2,3,0,4,0,15,2,2,1,5,1,0,1949,1973,1,1,14,15,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,704.0,704.0,1,2,1,0,1024.0,704.0,0.0,1728.0,0,0,1,1,3,1,4,7,2,1,2,0,3,1,234.0,5,5,2,245.0,60.0,0.0,0.0,0.0,0.0,3,2,2,0.0,7,2006,9,4,137000,3
2564,2,5,82.0,9888.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1954,1975,1,1,8,8,3,0.0,3,2,1,5,5,3,1,2.0,6,0.0,450.0,936.0,1,4,1,0,936.0,0.0,0.0,936.0,0,0,1,0,2,1,4,5,7,0,3,0,3,1,240.0,5,5,2,0.0,0.0,160.0,0.0,0.0,0.0,3,2,2,0.0,3,2006,9,4,121000,0
2565,0,5,0.0,8917.0,1,1,3,3,0,4,0,15,2,2,0,0,1,1,1967,1967,1,1,9,10,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,1584.0,1584.0,1,4,1,4,1584.0,0.0,0.0,1584.0,0,0,2,0,4,2,4,8,7,0,3,4,3,2,506.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,4,119000,0
2566,10,5,0.0,12700.0,1,1,3,3,0,4,0,15,2,2,1,4,0,1,1964,1964,1,1,6,6,3,0.0,3,4,1,5,5,3,0,1.0,6,0.0,307.0,1246.0,1,4,1,4,1246.0,0.0,0.0,1246.0,1,0,1,0,3,1,4,6,7,2,2,0,2,2,441.0,5,5,2,0.0,69.0,0.0,0.0,0.0,0.0,3,4,2,0.0,11,2006,9,4,172000,0
2567,2,5,85.0,8500.0,1,1,2,3,0,4,0,15,2,2,1,0,1,4,1961,1961,3,1,6,6,0,203.0,3,4,1,5,5,3,5,6.0,6,0.0,635.0,1235.0,1,4,1,4,1235.0,0.0,0.0,1235.0,0,0,1,0,2,1,4,6,7,0,3,0,3,2,480.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,12,2006,9,0,98600,0
2568,13,5,88.0,14200.0,1,1,2,3,0,0,0,15,2,2,1,5,5,0,1966,1966,1,1,8,8,1,309.0,3,4,1,5,5,3,5,6.0,6,0.0,479.0,924.0,1,0,1,4,1216.0,941.0,0.0,2157.0,0,0,2,1,4,1,2,8,7,2,2,0,0,2,487.0,5,5,2,105.0,66.0,0.0,0.0,0.0,0.0,3,0,2,0.0,5,2006,9,4,226000,1
2569,2,5,75.0,9000.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1954,1954,1,1,14,15,3,0.0,3,4,1,5,5,3,3,4.0,6,0.0,124.0,936.0,1,4,1,4,1128.0,0.0,0.0,1128.0,0,0,1,0,2,1,4,5,2,0,3,0,3,1,286.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,6,2006,9,3,118000,0
2570,15,5,174.0,25419.0,1,1,2,3,0,0,0,15,0,2,1,5,8,2,1918,1990,1,1,12,13,3,0.0,2,2,2,5,5,3,2,3.0,3,184.0,140.0,1360.0,1,2,1,4,1360.0,1360.0,392.0,3112.0,1,1,2,0,4,1,2,8,7,1,0,4,3,2,795.0,5,5,2,0.0,16.0,552.0,0.0,0.0,512.0,0,0,2,0.0,3,2006,9,0,235000,1
2571,2,5,109.0,9723.0,1,1,3,3,0,0,0,15,2,2,1,0,0,5,1963,1963,3,1,8,8,1,332.0,3,4,1,5,5,3,6,7.0,6,0.0,1008.0,1008.0,1,4,1,4,1008.0,0.0,0.0,1008.0,0,0,1,0,2,1,4,5,7,0,3,0,2,2,430.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,4,135000,0
2572,0,5,70.0,7728.0,1,1,2,3,0,4,0,15,2,2,0,4,1,0,1962,1962,3,1,14,15,1,120.0,3,4,1,5,5,0,0,1.0,6,0.0,303.0,1106.0,1,4,1,4,1190.0,0.0,0.0,1190.0,1,0,1,0,3,1,4,6,7,0,3,0,3,2,540.0,5,5,2,0.0,18.0,0.0,0.0,0.0,0.0,3,1,2,0.0,5,2006,9,4,132500,0
2573,10,5,70.0,8163.0,1,1,2,3,0,4,0,15,2,2,1,4,1,0,1959,1959,1,1,6,6,1,128.0,3,2,1,5,5,0,0,1.0,1,294.0,102.0,1144.0,1,4,1,4,1144.0,0.0,0.0,1144.0,1,0,1,0,3,1,4,6,7,1,5,0,2,1,796.0,5,5,2,86.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,3,2006,9,4,143000,0
2574,2,5,70.0,8400.0,1,1,2,3,0,0,0,15,1,2,1,0,1,1,1957,1957,1,1,3,3,3,0.0,3,4,1,1,5,2,1,2.0,6,0.0,556.0,1179.0,1,2,1,4,1364.0,0.0,0.0,1364.0,0,0,1,1,3,1,4,6,7,1,2,0,2,1,331.0,5,5,2,0.0,60.0,0.0,0.0,0.0,0.0,3,0,2,0.0,3,2006,9,4,132000,0
2575,2,5,80.0,11600.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1,1960,1960,3,1,14,15,1,175.0,3,4,1,5,5,3,5,6.0,6,0.0,818.0,1383.0,1,4,1,4,1383.0,0.0,0.0,1383.0,0,0,1,1,3,1,4,7,7,0,3,0,2,1,292.0,5,5,2,0.0,45.0,0.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,4,145250,0
2576,2,5,0.0,9610.0,1,1,3,3,0,0,0,15,1,2,1,0,0,0,1958,1958,3,1,14,15,1,632.0,3,4,1,5,5,3,5,6.0,6,0.0,918.0,1121.0,1,0,1,0,1336.0,0.0,0.0,1336.0,0,0,1,1,3,1,4,7,7,1,5,0,2,2,488.0,5,5,2,80.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,12,2006,9,4,162000,0
2577,10,5,125.0,10000.0,1,1,2,3,0,0,0,15,2,2,1,4,1,0,1956,1956,3,1,14,15,1,272.0,3,4,1,5,5,0,1,2.0,5,281.0,99.0,1058.0,1,0,1,4,1370.0,0.0,0.0,1370.0,1,0,1,0,3,1,4,6,7,1,5,1,2,1,300.0,5,5,2,191.0,0.0,0.0,0.0,120.0,0.0,3,2,2,0.0,2,2006,9,4,148000,0
2578,2,5,69.0,14850.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1,1957,1957,1,1,14,15,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,197.0,1092.0,1,4,1,0,1092.0,0.0,0.0,1092.0,1,0,1,0,2,1,4,6,7,1,5,0,0,1,299.0,5,5,2,268.0,0.0,0.0,0.0,122.0,0.0,3,3,2,0.0,5,2006,9,4,141000,0
2579,2,5,72.0,10152.0,1,1,2,3,0,4,0,15,2,2,1,0,0,0,1956,1994,1,1,14,15,3,0.0,3,4,1,5,5,0,1,2.0,6,0.0,210.0,1124.0,1,0,1,4,1124.0,0.0,0.0,1124.0,1,0,1,0,3,1,4,6,7,1,5,0,0,1,353.0,5,5,2,0.0,211.0,180.0,0.0,142.0,0.0,3,4,2,0.0,5,2006,9,4,153000,0
2580,2,5,72.0,10011.0,1,1,3,3,0,4,0,15,2,2,1,0,1,0,1957,1996,1,1,6,6,1,64.0,3,4,1,5,5,3,1,2.0,6,0.0,710.0,1070.0,1,4,1,4,1236.0,0.0,0.0,1236.0,0,1,1,0,2,1,2,6,2,1,1,0,3,1,447.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,5,2006,9,4,134450,0
2581,0,5,0.0,7032.0,1,1,3,3,0,0,0,15,2,2,0,3,1,1,1979,1979,1,1,8,8,3,0.0,3,4,1,2,5,1,2,3.0,6,0.0,0.0,943.0,1,4,1,4,943.0,0.0,0.0,943.0,1,0,1,0,2,1,4,4,7,2,5,4,3,2,600.0,5,5,2,42.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,12,2006,9,4,135960,0
2582,2,5,70.0,8092.0,1,1,2,3,0,4,0,15,2,2,1,0,0,7,1954,2000,3,1,14,15,1,176.0,3,2,1,5,5,3,0,1.0,6,0.0,226.0,1050.0,1,0,1,4,1050.0,0.0,0.0,1050.0,1,0,1,0,3,1,2,6,7,0,3,0,2,1,286.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,0,156000,0
2583,2,5,75.0,11310.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1,1954,1954,3,1,14,3,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,1367.0,1367.0,1,0,1,4,1375.0,0.0,0.0,1375.0,0,0,1,0,2,1,4,5,7,1,5,0,3,2,451.0,5,5,2,0.0,30.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,140000,0
2584,2,5,66.0,12778.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1952,2003,1,1,8,8,3,0.0,3,4,1,5,5,3,2,3.0,6,0.0,350.0,1008.0,1,0,1,0,1008.0,0.0,0.0,1008.0,1,0,1,0,2,1,4,4,7,0,3,0,2,1,280.0,5,5,2,0.0,154.0,0.0,0.0,0.0,0.0,3,2,2,0.0,1,2006,9,4,139500,0
2585,2,5,75.0,10170.0,1,1,2,3,0,0,0,15,2,2,1,0,0,0,1951,1951,3,1,14,15,1,522.0,3,4,1,5,5,3,6,7.0,6,0.0,216.0,216.0,1,4,1,4,1575.0,0.0,0.0,1575.0,0,0,1,1,2,1,2,5,7,1,2,0,3,2,400.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,155000,0
2586,10,5,55.0,7700.0,1,1,2,3,0,4,0,15,2,2,1,4,1,5,1956,1956,1,1,13,14,3,0.0,3,4,1,2,5,3,1,2.0,6,0.0,30.0,301.0,1,0,1,0,1145.0,0.0,0.0,1145.0,0,0,1,0,3,1,4,6,3,0,3,4,3,2,684.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,9,2006,9,4,127000,0
2587,2,5,65.0,11050.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1956,1956,3,1,14,15,3,0.0,3,4,1,5,5,3,3,4.0,6,0.0,517.0,1005.0,1,0,1,4,1005.0,0.0,0.0,1005.0,0,0,1,0,2,1,4,6,7,1,5,0,3,1,319.0,5,5,2,0.0,0.0,0.0,0.0,288.0,0.0,3,4,2,0.0,7,2006,9,4,133500,0
2588,2,5,80.0,13600.0,1,1,2,0,0,4,0,15,2,2,1,0,1,0,1955,1955,1,1,6,6,3,0.0,3,4,1,5,5,3,5,6.0,1,912.0,0.0,1056.0,1,2,1,4,1056.0,0.0,0.0,1056.0,1,0,1,1,3,1,4,6,7,0,3,0,0,1,300.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,650.0,11,2006,9,4,125000,0
2589,2,5,85.0,15428.0,1,1,2,3,0,4,0,15,2,2,1,0,1,0,1951,1991,3,1,8,8,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,143.0,884.0,1,0,1,4,884.0,0.0,0.0,884.0,1,0,1,0,2,1,4,4,7,0,3,0,0,1,270.0,5,5,2,0.0,0.0,0.0,0.0,195.0,0.0,3,4,2,0.0,6,2006,9,4,142000,0
2590,1,5,118.0,21299.0,1,1,2,3,0,4,0,15,2,2,1,0,5,1,1941,1963,3,6,3,3,3,0.0,2,4,1,5,5,3,6,7.0,6,0.0,929.0,929.0,1,0,1,4,2039.0,0.0,0.0,2039.0,1,0,1,1,3,1,4,7,2,3,2,5,3,3,791.0,5,5,2,0.0,0.0,90.0,0.0,0.0,0.0,3,4,2,0.0,12,2006,0,0,167000,0
2591,2,5,70.0,13300.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1956,2001,3,1,14,14,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,521.0,1015.0,1,2,1,4,1384.0,0.0,0.0,1384.0,1,0,1,0,2,1,4,6,2,0,3,0,3,2,896.0,5,5,2,75.0,0.0,0.0,323.0,0.0,0.0,3,4,4,400.0,6,2006,9,4,159000,0
2592,11,5,94.0,22136.0,1,1,2,3,0,4,0,20,0,2,4,1,1,1,1925,1975,1,1,8,8,3,0.0,3,1,1,5,5,2,2,3.0,6,0.0,1153.0,2171.0,1,4,1,4,1392.0,1248.0,0.0,2640.0,2,0,2,1,5,1,4,10,0,1,2,0,2,3,1008.0,5,5,0,631.0,48.0,148.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,180000,1
2593,5,5,50.0,7500.0,1,1,2,3,0,4,0,15,2,2,1,1,0,0,1947,1950,1,1,13,14,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,784.0,784.0,1,0,1,0,900.0,412.0,0.0,1312.0,0,0,1,1,3,1,4,6,7,0,3,4,3,2,649.0,5,5,2,0.0,28.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,4,127000,3
2594,5,5,50.0,7000.0,1,1,2,3,0,0,0,20,0,2,1,1,0,0,1924,1950,1,1,8,8,3,0.0,3,2,0,1,5,3,3,4.0,6,0.0,0.0,617.0,1,2,1,4,865.0,445.0,0.0,1310.0,0,0,2,0,2,1,4,6,2,0,3,0,3,1,398.0,5,5,2,0.0,0.0,126.0,0.0,0.0,0.0,3,4,2,0.0,5,2006,0,4,112000,0
2595,1,5,60.0,10410.0,1,0,2,3,0,4,0,20,2,2,1,0,4,7,1930,2001,1,1,13,14,3,0.0,3,2,2,5,5,3,6,7.0,6,0.0,713.0,713.0,1,0,1,4,713.0,0.0,0.0,713.0,0,0,1,0,2,1,2,5,7,0,3,4,3,1,371.0,1,1,0,0.0,75.0,161.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,4,99800,3
2596,2,5,90.0,5400.0,1,1,2,3,0,4,0,20,2,2,1,0,1,5,1954,2000,1,1,8,8,3,0.0,3,2,1,5,5,3,5,6.0,6,0.0,418.0,833.0,1,0,1,4,833.0,0.0,0.0,833.0,0,0,1,0,2,1,2,4,7,0,3,4,3,1,326.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0.0,8,2006,9,4,117000,0
2597,1,5,60.0,5400.0,1,1,2,3,0,0,2,20,2,2,1,0,1,0,1921,1968,1,1,8,8,3,0.0,3,4,0,5,5,3,6,7.0,6,0.0,1073.0,1073.0,1,0,1,4,1073.0,0.0,0.0,1073.0,0,0,1,0,2,1,4,4,7,0,3,4,3,1,326.0,5,5,2,0.0,0.0,112.0,0.0,0.0,0.0,3,4,2,0.0,12,2006,9,0,108480,3
2598,1,5,60.0,10914.0,1,0,2,3,0,4,0,15,0,2,1,0,4,4,1929,1950,3,1,14,15,3,0.0,3,1,1,5,5,2,6,7.0,6,0.0,715.0,715.0,1,1,0,2,715.0,0.0,0.0,715.0,0,0,1,0,2,1,4,4,7,0,3,4,3,2,660.0,1,5,0,0.0,0.0,75.0,0.0,112.0,0.0,3,4,2,0.0,8,2006,9,4,68000,3
2599,5,5,60.0,7008.0,1,1,2,3,0,0,0,20,2,2,1,1,2,7,1900,1998,1,1,8,8,3,0.0,3,2,0,1,1,3,6,7.0,6,0.0,448.0,448.0,1,0,1,4,448.0,272.0,0.0,720.0,0,0,1,0,1,1,1,5,7,0,3,0,3,1,280.0,1,5,2,0.0,0.0,70.0,0.0,0.0,0.0,3,4,2,0.0,3,2006,9,4,86900,3
2600,1,5,60.0,10800.0,1,0,2,3,0,4,0,20,2,2,1,0,1,0,1920,1950,3,1,12,13,3,0.0,3,4,0,5,5,3,5,6.0,6,0.0,299.0,1120.0,1,0,1,4,1130.0,0.0,0.0,1130.0,1,0,1,0,2,1,4,5,7,1,2,4,3,2,720.0,5,5,2,229.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,120000,0
2601,12,5,60.0,7200.0,1,0,2,3,0,4,0,20,2,2,1,5,0,7,1915,1950,1,1,8,8,3,0.0,3,0,1,5,5,3,5,6.0,6,0.0,325.0,663.0,1,0,1,4,774.0,821.0,0.0,1595.0,0,0,2,0,3,1,4,7,7,1,2,4,3,2,528.0,5,5,2,49.0,0.0,231.0,0.0,0.0,0.0,3,4,2,0.0,4,2006,9,4,155500,3
2602,5,5,60.0,10818.0,1,0,2,3,0,4,0,20,2,2,1,1,2,2,1910,1950,1,1,13,14,3,0.0,3,4,0,1,5,3,6,7.0,6,0.0,1077.0,1077.0,1,4,1,0,981.0,779.0,0.0,1760.0,0,0,1,1,4,1,4,7,7,1,5,4,3,2,648.0,1,5,2,120.0,0.0,96.0,0.0,0.0,0.0,3,4,2,0.0,2,2006,0,0,80000,3
2603,5,5,60.0,10410.0,1,0,2,3,0,0,0,20,0,2,1,1,4,2,1915,1950,1,1,14,15,3,0.0,3,4,2,5,5,3,6,7.0,6,0.0,672.0,672.0,1,4,1,4,694.0,520.0,0.0,1214.0,0,0,1,0,3,1,4,6,7,0,3,4,3,3,936.0,5,5,2,216.0,0.0,160.0,0.0,0.0,0.0,3,2,2,0.0,1,2006,9,3,105000,3
2604,11,5,60.0,10800.0,1,1,2,3,0,0,0,20,2,2,4,1,1,2,1900,1970,1,1,14,15,3,0.0,3,1,1,5,1,3,1,2.0,6,0.0,290.0,954.0,1,4,0,0,1766.0,648.0,0.0,2414.0,0,0,2,0,3,2,4,10,4,1,2,0,3,2,520.0,5,1,0,142.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2006,3,4,160000,3
2605,5,5,60.0,10800.0,1,0,2,3,0,4,0,20,2,2,1,1,1,7,1936,1989,1,1,14,15,3,0.0,3,4,1,1,5,3,0,1.0,6,0.0,170.0,796.0,1,2,1,4,1096.0,370.0,0.0,1466.0,0,1,2,0,3,1,2,7,2,1,5,0,3,2,566.0,5,5,2,436.0,21.0,0.0,0.0,0.0,0.0,3,4,4,500.0,4,2006,9,4,170000,0
2606,2,5,84.0,8658.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1,1965,1965,1,1,14,15,1,101.0,3,4,1,5,5,3,5,6.0,6,0.0,445.0,1088.0,1,0,1,4,1324.0,0.0,0.0,1324.0,0,0,2,0,3,1,4,6,7,1,5,0,2,2,440.0,5,5,2,0.0,138.0,0.0,0.0,0.0,0.0,3,1,2,0.0,12,2006,9,0,160000,0
2607,10,5,85.0,13400.0,1,1,2,3,0,4,0,15,2,2,1,4,1,1,1966,1966,1,1,13,14,1,1047.0,3,4,1,5,5,0,0,1.0,1,128.0,380.0,1024.0,1,4,1,4,1086.0,0.0,0.0,1086.0,1,0,1,0,3,1,4,6,7,1,2,0,2,2,484.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,0.0,6,2006,9,4,159950,0
2608,10,5,83.0,10184.0,1,1,2,3,0,4,0,15,2,2,1,4,0,1,1963,1963,1,1,6,6,1,379.0,3,4,1,5,5,0,0,1.0,6,0.0,503.0,1083.0,1,4,1,4,1146.0,0.0,0.0,1146.0,0,1,1,0,3,1,4,6,7,1,2,0,3,1,294.0,5,5,2,345.0,75.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,165000,0
2609,5,5,77.0,9786.0,1,1,3,0,0,4,0,15,2,2,1,1,0,5,1962,1981,1,1,14,15,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,312.0,912.0,1,4,1,4,1085.0,649.0,0.0,1734.0,0,0,1,1,3,1,2,7,7,1,2,0,2,2,440.0,5,5,2,0.0,0.0,0.0,0.0,128.0,0.0,3,0,2,0.0,6,2006,9,4,159000,0
2610,2,5,77.0,9510.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1,1962,1985,1,1,6,6,0,161.0,3,4,1,5,5,3,0,1.0,6,0.0,434.0,1135.0,1,0,1,4,1207.0,0.0,0.0,1207.0,0,0,1,1,3,1,4,6,7,0,3,0,2,1,264.0,5,5,2,0.0,240.0,0.0,0.0,0.0,0.0,3,4,2,0.0,5,2006,9,4,147000,0
2611,2,5,66.0,7800.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1,1964,1964,1,1,14,15,3,0.0,3,4,1,5,5,3,5,6.0,3,600.0,0.0,912.0,1,4,1,4,912.0,0.0,0.0,912.0,0,0,1,0,2,1,4,5,7,0,3,0,3,1,288.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,11,2006,9,0,115000,0
2612,2,5,79.0,8910.0,1,1,2,3,0,0,0,15,2,2,1,0,0,0,1959,1959,3,1,3,3,3,0.0,3,4,1,5,5,2,0,1.0,6,0.0,0.0,655.0,1,0,1,4,1194.0,0.0,0.0,1194.0,0,1,1,0,3,1,4,6,7,1,1,2,0,2,539.0,5,5,2,0.0,0.0,192.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,159500,0
2613,2,5,60.0,7332.0,1,1,2,3,0,4,0,15,2,2,1,0,0,0,1959,1959,1,1,15,16,1,207.0,3,4,1,5,5,3,1,2.0,6,0.0,450.0,864.0,1,0,1,4,864.0,0.0,0.0,864.0,1,0,1,0,2,1,2,4,7,0,3,0,3,1,288.0,5,5,2,168.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,10,2006,9,0,120000,0
2614,2,5,73.0,7100.0,1,1,3,3,0,0,0,15,2,2,1,0,1,5,1957,1957,1,1,15,16,3,0.0,3,4,1,5,5,3,2,3.0,6,0.0,108.0,816.0,1,4,1,0,816.0,0.0,0.0,816.0,1,0,1,0,2,1,4,5,7,0,3,4,3,1,308.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,129900,0
2615,2,5,80.0,10800.0,1,1,2,3,0,4,0,15,3,2,1,0,0,0,1961,1992,1,1,6,6,1,104.0,3,4,1,5,5,3,5,6.0,6,0.0,400.0,1313.0,1,4,1,4,1773.0,0.0,0.0,1773.0,1,0,2,0,3,1,4,6,3,2,5,0,2,2,418.0,5,5,2,355.0,98.0,0.0,0.0,144.0,0.0,3,4,2,0.0,8,2006,9,4,183000,0
2616,2,5,86.0,11650.0,1,1,2,3,0,0,0,15,3,2,1,0,5,1,1959,1959,3,1,9,10,0,58.0,3,4,3,3,3,4,4,5.0,4,0.0,0.0,0.0,1,2,1,0,1472.0,0.0,0.0,1472.0,0,0,2,0,2,1,2,5,7,1,2,0,3,2,484.0,5,5,2,0.0,68.0,0.0,0.0,227.0,0.0,3,4,2,0.0,6,2006,9,4,157500,0
2617,13,5,0.0,18275.0,1,1,3,1,0,4,0,15,2,2,1,5,5,7,1962,1998,1,1,9,10,3,0.0,3,4,1,5,5,1,0,1.0,6,0.0,802.0,1438.0,1,4,1,4,1900.0,548.0,0.0,2448.0,1,0,3,0,3,1,4,9,7,2,2,0,2,2,441.0,5,5,2,520.0,102.0,0.0,0.0,0.0,0.0,3,4,2,0.0,9,2006,9,4,277500,1
2618,2,5,47.0,16321.0,1,1,3,3,0,1,0,15,2,2,1,0,1,0,1957,1997,1,1,8,8,3,0.0,3,4,1,5,5,1,1,2.0,6,0.0,207.0,1484.0,1,4,1,4,1600.0,0.0,0.0,1600.0,1,0,1,0,2,1,4,6,7,2,2,0,2,1,319.0,5,5,2,288.0,258.0,0.0,0.0,0.0,0.0,3,4,2,0.0,12,2006,9,4,207500,0
2619,5,5,60.0,12144.0,1,1,2,3,0,4,0,15,2,2,1,1,2,0,1950,1950,1,1,2,15,3,0.0,3,4,1,5,5,3,5,6.0,6,0.0,455.0,910.0,1,2,1,4,910.0,611.0,0.0,1521.0,0,0,1,1,3,1,2,6,3,0,3,4,3,1,597.0,1,5,2,199.0,0.0,168.0,0.0,0.0,0.0,3,4,2,0.0,9,2006,9,4,147500,3
2620,5,5,60.0,10800.0,1,1,2,3,0,4,0,15,2,2,1,1,2,2,1949,1950,1,1,0,0,3,0.0,3,4,1,5,5,3,6,7.0,6,0.0,720.0,720.0,1,4,0,0,720.0,472.0,0.0,1192.0,0,0,1,1,4,1,4,6,7,0,3,6,1,0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,12,2006,9,0,135000,3
2621,2,5,60.0,7200.0,1,1,2,3,0,4,0,15,2,2,1,0,1,5,1950,1950,3,1,14,15,3,0.0,3,4,1,3,3,4,4,5.0,4,0.0,0.0,0.0,1,4,1,1,1040.0,0.0,0.0,1040.0,0,0,1,0,2,1,4,5,7,0,3,4,3,2,625.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.0,6,2006,9,4,109500,0
2622,2,5,60.0,7200.0,1,1,2,3,0,4,0,15,2,2,1,0,2,1,1950,1950,1,1,3,15,3,0.0,3,4,3,3,3,4,4,5.0,4,0.0,0.0,0.0,1,4,1,0,1040.0,0.0,0.0,1040.0,0,0,1,0,2,1,4,4,7,0,3,4,3,2,420.0,5,5,2,0.0,29.0,0.0,0.0,0.0,0.0,3,4,2,0.0,7,2006,9,4,109900,0
2623,2,5,70.0,7560.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1,1959,1959,1,1,3,15,3,0.0,3,4,1,5,5,3,3,4.0,6,0.0,671.0,1040.0,1,4,1,0,1040.0,0.0,0.0,1040.0,0,0,1,0,3,1,4,6,7,0,3,0,2,1,286.0,5,5,2,140.0,0.0,252.0,0.0,0.0,0.0,3,1,2,0.0,7,2006,9,4,133700,0
